Date,Open,High,Low,Close,Adj Close,Volume
1994-07-17,20743.150391,20872.369141,20427.289063,20462.890625,20462.890625,0
1994-07-24,20427.390625,20517.099609,19993.699219,20449.390625,20449.390625,0
1994-07-31,20422.179688,20729.250000,20271.349609,20521.699219,20521.699219,0
1994-08-07,20525.810547,20845.269531,20502.199219,20663.830078,20663.830078,0
1994-08-14,20648.029297,20875.779297,20501.199219,20512.699219,20512.699219,0
1994-08-21,20536.009766,20603.619141,20311.960938,20471.490234,20471.490234,0
1994-08-28,20518.800781,20722.839844,20503.699219,20653.830078,20653.830078,0
1994-09-04,20645.230469,20645.230469,19853.169922,19897.880859,19897.880859,0
1994-09-11,19918.179688,20097.019531,19795.259766,19796.259766,19796.259766,0
1994-09-18,19794.359375,19961.589844,19543.410156,19833.669922,19833.669922,0
1994-09-25,19826.769531,19922.380859,19414.080078,19563.810547,19563.810547,0
1994-10-02,19579.720703,19753.650391,19487.699219,19744.750000,19744.750000,0
1994-10-09,19790.460938,20176.640625,19790.460938,19969.289063,19969.289063,0
1994-10-16,19973.990234,20055.410156,19784.859375,19899.080078,19899.080078,0
1994-10-23,19909.279297,19952.890625,19705.939453,19805.160156,19805.160156,0
1994-10-30,19855.470703,20000.699219,19713.939453,19811.560547,19811.560547,0
1994-11-06,19755.150391,19755.150391,19132.230469,19284.359375,19284.359375,0
1994-11-13,19246.449219,19444.289063,19115.720703,19302.560547,19302.560547,0
1994-11-20,19310.160156,19315.160156,18666.130859,18666.929688,18666.929688,0
1994-11-27,18727.750000,19134.029297,18727.750000,18998.300781,18998.300781,0
1994-12-04,19067.009766,19342.269531,18972.289063,18978.300781,18978.300781,0
1994-12-11,19008.199219,19177.539063,18822.560547,19163.429688,19163.429688,0
1994-12-18,19160.029297,19633.529297,19160.029297,19633.529297,19633.529297,0
1994-12-25,19646.230469,19833.220703,19509.150391,19723.060547,19723.060547,0
1995-01-01,19724.759766,19724.759766,19417.210938,19519.460938,19519.460938,0
