Date,Open,High,Low,Close,Adj Close,Volume
1990-12-30,858.719971,864.270020,851.349976,864.270020,864.270020,0
1991-01-06,847.190002,855.989990,842.119995,843.239990,843.239990,0
1991-01-13,818.500000,869.450012,818.500000,862.650024,862.650024,0
1991-01-20,854.700012,857.710022,839.950012,857.710022,857.710022,0
1991-01-27,858.500000,871.770020,853.539978,871.679993,871.679993,0
1991-02-03,877.609985,899.590027,877.609985,899.590027,899.590027,0
1991-02-10,914.849976,934.789978,908.940002,934.789978,934.789978,0
1991-02-17,950.969971,959.840027,946.460022,959.840027,959.840027,0
1991-02-24,971.270020,971.270020,948.799988,948.799988,948.799988,0
1991-03-03,956.150024,990.700012,956.150024,990.700012,990.700012,0
1991-03-10,979.890015,986.080017,969.169983,982.289978,982.289978,0
1991-03-17,978.940002,978.940002,964.729980,966.809998,966.809998,0
1991-03-24,969.859985,982.080017,966.840027,982.080017,982.080017,0
1991-03-31,988.770020,1002.299988,985.679993,1002.299988,1002.299988,0
1991-04-07,995.140015,1001.179993,988.820007,1001.179993,1001.179993,0
1991-04-14,1006.179993,1012.909973,1001.900024,1007.429993,1007.429993,0
1991-04-21,995.359985,1013.640015,995.359985,998.460022,998.460022,0
1991-04-28,1006.890015,1018.239990,1002.080017,1018.239990,1018.239990,0
1991-05-05,1019.469971,1024.150024,1013.479980,1024.150024,1024.150024,0
1991-05-12,1015.479980,1015.479980,1004.859985,1004.859985,1004.859985,0
1991-05-19,1006.739990,1021.299988,1006.739990,1021.299988,1021.299988,0
1991-05-26,1023.969971,1045.520020,1023.969971,1045.520020,1045.520020,0
1991-06-02,1048.030029,1051.300049,1043.219971,1043.219971,1043.219971,0
1991-06-09,1042.469971,1050.000000,1039.109985,1047.250000,1047.250000,0
1991-06-16,1041.319946,1041.319946,1024.790039,1033.430054,1033.430054,0
1991-06-23,1020.520020,1021.469971,1003.150024,1003.150024,1003.150024,0
1991-06-30,1004.299988,1004.299988,991.429993,999.650024,999.650024,0
1991-07-07,987.059998,1006.270020,987.059998,998.130005,998.130005,0
1991-07-14,1002.159973,1002.520020,995.750000,1002.000000,1002.000000,0
1991-07-21,1003.190002,1007.020020,996.859985,996.859985,996.859985,0
1991-07-28,996.309998,1003.750000,996.309998,1001.229980,1001.229980,0
1991-08-04,1002.239990,1006.090027,995.929993,1003.489990,1003.489990,0
1991-08-11,1000.700012,1013.940002,1000.700012,1013.940002,1013.940002,0
1991-08-18,942.039978,1007.049988,942.039978,1007.049988,1007.049988,0
1991-08-25,1014.679993,1016.619995,1011.530029,1016.619995,1016.619995,0
1991-09-01,1016.780029,1019.669983,1016.780029,1017.570007,1017.570007,0
1991-09-08,1011.739990,1011.739990,1003.270020,1008.849976,1008.849976,0
1991-09-15,1009.760010,1012.609985,1009.640015,1012.539978,1012.539978,0
1991-09-22,1009.210022,1014.210022,1005.940002,1005.940002,1005.940002,0
1991-09-29,1007.000000,1008.049988,997.520020,997.520020,997.520020,0
1991-10-06,994.859985,994.859985,988.020020,989.880005,989.880005,0
1991-10-13,990.580017,1000.390015,990.580017,999.690002,999.690002,0
1991-10-20,999.809998,1003.450012,992.650024,992.650024,992.650024,0
1991-10-27,1002.020020,1003.130005,998.849976,998.849976,998.849976,0
1991-11-03,994.849976,1009.880005,994.260010,1009.880005,1009.880005,0
1991-11-10,1009.750000,1021.820007,1009.750000,1021.820007,1021.820007,0
1991-11-17,1002.849976,1002.849976,992.549988,993.929993,993.929993,0
1991-11-24,988.239990,994.340027,985.849976,985.849976,985.849976,0
1991-12-01,974.070007,981.090027,973.940002,973.940002,973.940002,0
1991-12-08,969.400024,977.909973,960.989990,977.909973,977.909973,0
1991-12-15,978.270020,986.109985,963.559998,963.559998,963.559998,0
1991-12-22,965.280029,985.780029,965.280029,985.780029,985.780029,0
1991-12-29,996.849976,1004.030029,996.849976,1001.200012,1001.200012,0
1992-01-05,1014.299988,1020.409973,1004.030029,1020.409973,1020.409973,0
1992-01-12,1022.820007,1050.790039,1022.820007,1045.369995,1045.369995,0
1992-01-19,1048.979980,1053.989990,1039.869995,1040.459961,1040.459961,0
1992-01-26,1056.280029,1056.280029,1045.709961,1045.709961,1045.709961,0
1992-02-02,1056.810059,1061.810059,1044.469971,1061.810059,1061.810059,0
1992-02-09,1042.630005,1051.150024,1042.630005,1049.219971,1049.219971,0
1992-02-16,1047.650024,1067.449951,1047.650024,1066.579956,1066.579956,0
1992-02-23,1074.469971,1088.489990,1065.910034,1082.349976,1082.349976,0
1992-03-01,1083.900024,1090.920044,1081.979980,1081.979980,1081.979980,0
1992-03-08,1083.109985,1083.760010,1068.020020,1068.020020,1068.020020,0
1992-03-15,1067.109985,1070.819946,1063.109985,1070.819946,1070.819946,0
1992-03-22,1056.890015,1062.189941,1056.709961,1057.900024,1057.900024,0
1992-03-29,1060.790039,1061.760010,1058.369995,1061.760010,1061.760010,0
1992-04-05,1069.290039,1073.689941,1050.819946,1068.930054,1068.930054,0
1992-04-12,1065.040039,1078.969971,1063.469971,1069.989990,1069.989990,0
1992-04-19,1080.619995,1080.619995,1078.949951,1078.949951,1078.949951,0
1992-04-26,1079.550049,1085.060059,1079.550049,1082.709961,1082.709961,0
1992-05-03,1080.819946,1093.089966,1080.819946,1093.089966,1093.089966,0
1992-05-10,1098.900024,1098.900024,1080.290039,1087.939941,1087.939941,0
1992-05-17,1089.000000,1103.719971,1089.000000,1103.719971,1103.719971,0
1992-05-24,1108.280029,1108.280029,1098.199951,1105.180054,1105.180054,0
1992-05-31,1103.530029,1103.530029,1093.420044,1093.420044,1093.420044,0
1992-06-07,1092.500000,1092.500000,1077.599976,1078.400024,1078.400024,0
1992-06-14,1072.760010,1077.180054,1063.920044,1064.489990,1064.489990,0
1992-06-21,1062.089966,1063.619995,1060.050049,1062.839966,1062.839966,0
1992-06-28,1056.589966,1058.530029,1048.290039,1058.530029,1058.530029,0
1992-07-05,1053.349976,1057.890015,1047.160034,1057.890015,1057.890015,0
1992-07-12,1045.959961,1045.959961,1023.830017,1023.830017,1023.830017,0
1992-07-19,999.150024,999.150024,978.090027,978.090027,978.090027,0
1992-07-26,983.309998,993.469971,982.820007,988.960022,988.960022,0
1992-08-02,987.909973,997.539978,985.200012,985.200012,985.200012,0
1992-08-09,975.409973,975.409973,951.979980,963.840027,963.840027,0
1992-08-16,964.609985,968.190002,955.679993,968.190002,968.190002,0
1992-08-23,941.719971,943.429993,933.840027,943.429993,943.429993,0
1992-08-30,951.679993,968.690002,945.239990,968.690002,968.690002,0
1992-09-06,964.000000,966.200012,954.489990,966.200012,966.200012,0
1992-09-13,1005.609985,1036.180054,992.169983,1036.180054,1036.180054,0
1992-09-20,1013.229980,1020.469971,1002.400024,1002.400024,1002.400024,0
1992-09-27,972.739990,972.739990,958.969971,971.109985,971.109985,0
1992-10-04,920.650024,952.369995,920.650024,952.369995,952.369995,0
1992-10-11,954.099976,959.869995,950.130005,955.479980,955.479980,0
1992-10-18,953.119995,988.520020,953.119995,988.520020,988.520020,0
1992-10-25,991.919983,991.919983,978.650024,980.049988,980.049988,0
1992-11-01,979.789978,987.650024,978.719971,978.719971,978.719971,0
