Date,Open,High,Low,Close,Adj Close,Volume
1992-04-26,424.579987,445.380005,424.579987,445.380005,445.380005,0
1992-05-03,453.619995,468.109985,449.209991,468.109985,468.109985,0
1992-05-10,491.500000,544.349976,491.500000,544.349976,544.349976,0
1992-05-17,571.820007,1339.989990,571.820007,1339.989990,1339.989990,0
1992-05-24,1421.569946,1421.569946,1160.170044,1234.709961,1234.709961,0
1992-05-31,1183.239990,1183.239990,1059.069946,1105.760010,1105.760010,0
1992-06-07,1093.459961,1187.020020,1093.459961,1171.709961,1171.709961,0
1992-06-14,1171.849976,1171.939941,1166.699951,1171.939941,1171.939941,0
1992-06-21,1169.900024,1169.900024,1151.060059,1164.670044,1164.670044,0
1992-06-28,1169.510010,1194.180054,1169.510010,1189.160034,1189.160034,0
1992-07-05,1201.010010,1206.459961,1178.530029,1188.619995,1188.619995,0
1992-07-12,1136.329956,1136.329956,1107.689941,1125.560059,1125.560059,0
1992-07-19,1098.819946,1142.020020,1014.570007,1142.020020,1142.020020,0
1992-07-26,1149.329956,1149.329956,1052.069946,1052.069946,1052.069946,0
1992-08-02,1031.550049,1035.630005,1002.169983,1005.229980,1005.229980,0
1992-08-09,964.090027,964.090027,781.210022,858.380005,858.380005,0
1992-08-16,939.460022,939.510010,916.250000,916.250000,916.250000,0
1992-08-23,884.099976,884.099976,848.200012,848.200012,848.200012,0
1992-08-30,823.270020,824.960022,753.580017,753.580017,753.580017,0
1992-09-06,702.830017,776.289978,635.739990,776.289978,776.289978,0
1992-09-13,734.979980,769.039978,734.979980,754.400024,754.400024,0
1992-09-20,733.440002,733.440002,712.369995,729.789978,729.789978,0
1992-09-27,724.700012,724.700012,702.320007,702.320007,702.320007,0
1992-10-04,679.619995,679.619995,643.690002,660.289978,660.289978,0
1992-10-11,690.570007,690.570007,663.530029,664.750000,664.750000,0
1992-10-18,632.400024,632.400024,539.799988,559.729980,559.729980,0
1992-10-25,506.940002,507.250000,450.279999,507.250000,507.250000,0
1992-11-01,477.609985,479.809998,457.049988,457.049988,457.049988,0
1992-11-08,428.609985,428.609985,400.529999,414.089996,414.089996,0
1992-11-15,399.320007,407.609985,393.519989,401.440002,401.440002,0
1992-11-22,410.390015,637.669983,410.390015,637.669983,637.669983,0
1992-11-29,724.599976,808.200012,716.739990,807.020020,807.020020,0
1992-12-06,793.250000,793.250000,625.229980,722.280029,722.280029,0
1992-12-13,705.070007,707.820007,682.239990,698.130005,698.130005,0
1992-12-20,731.679993,764.280029,725.780029,764.280029,764.280029,0
1992-12-27,757.309998,780.390015,757.309998,780.390015,780.390015,0
1993-01-03,814.039978,889.469971,814.039978,889.469971,889.469971,0
1993-01-10,977.419983,1086.430054,977.419983,1063.760010,1063.760010,0
1993-01-17,1055.319946,1100.310059,991.830017,1100.310059,1100.310059,0
1993-01-24,1100.310059,1198.479980,1100.310059,1198.479980,1198.479980,0
1993-01-31,1278.500000,1371.579956,1278.500000,1332.959961,1332.959961,0
1993-02-07,1393.170044,1474.920044,1393.170044,1458.760010,1458.760010,0
1993-02-14,1536.819946,1536.819946,1499.739990,1499.739990,1499.739990,0
1993-02-21,1456.290039,1456.290039,1264.959961,1339.880005,1339.880005,0
1993-02-28,1199.729980,1245.109985,1109.540039,1109.540039,1109.540039,0
1993-03-07,1209.650024,1261.800049,1137.790039,1236.369995,1236.369995,0
1993-03-14,1171.729980,1222.550049,1171.729980,1174.989990,1174.989990,0
1993-03-21,1036.920044,1039.760010,945.419983,1039.760010,1039.760010,0
1993-03-28,970.450012,970.450012,925.909973,944.010010,944.010010,0
1993-04-04,947.869995,1243.020020,947.869995,1243.020020,1243.020020,0
1993-04-11,1203.540039,1297.359985,1203.540039,1214.750000,1214.750000,0
1993-04-18,1223.219971,1267.349976,1222.560059,1260.250000,1260.250000,0
1993-04-25,1345.609985,1372.500000,1345.609985,1358.780029,1358.780029,0
1993-05-02,1352.239990,1352.239990,1162.920044,1199.810059,1199.810059,0
1993-05-09,1128.290039,1177.280029,1128.290039,1167.469971,1167.469971,0
1993-05-16,1140.040039,1165.400024,1130.260010,1143.969971,1143.969971,0
1993-05-23,1026.130005,1026.130005,963.609985,972.770020,972.770020,0
1993-05-30,935.479980,1081.199951,928.580017,1004.299988,1004.299988,0
