Date,Open,High,Low,Close,Adj Close,Volume
2003-06-29,9119.589844,9896.639648,9076.620117,9547.730469,9547.730469,555300
2003-07-06,9589.190430,10070.110352,9589.190430,9635.349609,9635.349609,500400
2003-07-13,9713.959961,9909.650391,9460.280273,9527.730469,9527.730469,350700
2003-07-20,9501.589844,9718.379883,9406.490234,9648.009766,9648.009766,288600
2003-07-27,9750.200195,9932.179688,9507.389648,9611.669922,9611.669922,377200
2003-08-03,9538.940430,9538.940430,9224.049805,9327.530273,9327.530273,345700
2003-08-10,9349.049805,10038.089844,9332.469727,9863.469727,9863.469727,379300
2003-08-17,9933.549805,10378.129883,9933.549805,10281.169922,10281.169922,509500
2003-08-24,10264.610352,10415.530273,10171.169922,10343.549805,10343.549805,421100
2003-08-31,10399.530273,10813.589844,10381.980469,10650.769531,10650.769531,461600
2003-09-07,10584.360352,10938.299805,10540.280273,10712.809570,10712.809570,442000
2003-09-14,10786.330078,11160.190430,10758.330078,10938.419922,10938.419922,411900
2003-09-21,10858.089844,10858.089844,10213.750000,10318.440430,10318.440430,395400
2003-09-28,10303.259766,10726.919922,10148.360352,10709.290039,10709.290039,431100
2003-10-05,10813.559570,10905.190430,10485.599609,10786.040039,10786.040039,418100
2003-10-12,10873.299805,11112.290039,10831.759766,11037.889648,11037.889648,414200
2003-10-19,10988.480469,11238.629883,10186.769531,10335.700195,10335.700195,474800
2003-10-26,10360.860352,10791.750000,10349.759766,10559.589844,10559.589844,341000
2003-11-02,10693.660156,10869.349609,10479.250000,10628.980469,10628.980469,312700
2003-11-09,10592.349609,10617.980469,10112.099609,10167.059570,10167.059570,367700
2003-11-16,10077.879883,10077.879883,9614.599609,9852.830078,9852.830078,370900
2003-11-23,9976.129883,10173.599609,9959.509766,10100.570313,10100.570313,221800
2003-11-30,10006.129883,10552.349609,9911.919922,10373.459961,10373.459961,319900
2003-12-07,10281.250000,10293.740234,9859.000000,10169.660156,10169.660156,337300
2003-12-14,10308.339844,10490.769531,10058.339844,10284.540039,10284.540039,316100
2003-12-21,10248.809570,10417.410156,10248.620117,10417.410156,10417.410156,209000
2003-12-28,10454.690430,10681.280273,10454.690430,10676.639648,10676.639648,91700
2004-01-04,10787.830078,11008.559570,10710.299805,10965.049805,10965.049805,361000
2004-01-11,10965.610352,10965.610352,10665.150391,10857.200195,10857.200195,327800
2004-01-18,10937.459961,11193.639648,10916.990234,11069.009766,11069.009766,415100
2004-01-25,11004.440430,11075.299805,10666.549805,10783.610352,10783.610352,332300
2004-02-01,10784.929688,10861.969727,10374.900391,10460.919922,10460.919922,356000
2004-02-08,10533.400391,10595.940430,10299.429688,10557.690430,10557.690430,268800
2004-02-15,10566.019531,10813.059570,10529.259766,10720.690430,10720.690430,334900
2004-02-22,10745.049805,11069.280273,10617.860352,11041.919922,11041.919922,322400
2004-02-29,11112.679688,11537.290039,11096.679688,11537.290039,11537.290039,592900
2004-03-07,11578.019531,11643.370117,11045.940430,11162.750000,11162.750000,605600
2004-03-14,11284.349609,11647.709961,11236.349609,11418.509766,11418.509766,483400
2004-03-21,11332.240234,11782.179688,11071.660156,11770.650391,11770.650391,521700
2004-03-28,11775.459961,11869.000000,11592.830078,11815.950195,11815.950195,414600
2004-04-04,11949.309570,12119.309570,11862.339844,11897.509766,11897.509766,582400
2004-04-11,11926.480469,12189.980469,11690.240234,11824.559570,11824.559570,676700
2004-04-18,11854.639648,12120.660156,11623.650391,12120.660156,12120.660156,557500
2004-04-25,12135.309570,12195.660156,11652.169922,11761.790039,11761.790039,424700
2004-05-02,11777.440430,11785.259766,11438.820313,11438.820313,11438.820313,195300
2004-05-09,11384.030273,11392.790039,10739.490234,10849.629883,10849.629883,564300
2004-05-16,10790.790039,11076.429688,10489.839844,11070.250000,11070.250000,472300
2004-05-23,11094.709961,11345.400391,10927.440430,11309.570313,11309.570313,388200
2004-05-30,11288.790039,11358.509766,10963.559570,11128.049805,11128.049805,387900
2004-06-06,11212.639648,11637.730469,11212.639648,11526.820313,11526.820313,447800
2004-06-13,11495.799805,11673.480469,11310.160156,11382.080078,11382.080078,342100
2004-06-20,11474.389648,11780.400391,11472.080078,11780.400391,11780.400391,383800
2004-06-27,11801.879883,11988.120117,11693.000000,11721.490234,11721.490234,341400
2004-07-04,11622.849609,11648.849609,11251.349609,11423.530273,11423.530273,309300
2004-07-11,11532.639648,11664.000000,11243.280273,11436.000000,11436.000000,375100
2004-07-18,11318.139648,11433.860352,11170.540039,11187.330078,11187.330078,238100
2004-07-25,11099.870117,11325.990234,11018.790039,11325.780273,11325.780273,328400
2004-08-01,11274.450195,11279.709961,10888.780273,10972.570313,10972.570313,365700
2004-08-08,10827.599609,11091.639648,10737.419922,10757.200195,10757.200195,323700
2004-08-15,10728.980469,10938.940430,10545.889648,10889.139648,10889.139648,294800
2004-08-22,10961.910156,11225.950195,10897.110352,11209.589844,11209.589844,370500
2004-08-29,11181.299805,11226.299805,11013.360352,11022.490234,11022.490234,330200
2004-09-05,11086.690430,11357.849609,10960.030273,11083.230469,11083.230469,546600
2004-09-12,11139.969727,11352.419922,11046.099609,11082.490234,11082.490234,426900
2004-09-19,11148.209961,11151.110352,10826.400391,10895.160156,10895.160156,227200
2004-09-26,10863.349609,10987.179688,10737.780273,10985.169922,10985.169922,347300
2004-10-03,11111.450195,11410.400391,11105.000000,11349.349609,11349.349609,425900
2004-10-10,11295.049805,11320.790039,10913.209961,10982.950195,10982.950195,320700
2004-10-17,11022.110352,11106.820313,10753.070313,10857.129883,10857.129883,369700
2004-10-24,10718.929688,10895.089844,10575.230469,10771.419922,10771.419922,387700
2004-10-31,10731.019531,11089.599609,10690.950195,11061.769531,11061.769531,299300
2004-11-07,11095.500000,11096.450195,10841.429688,11019.980469,11019.980469,334500
2004-11-14,11079.169922,11268.809570,11062.730469,11082.839844,11082.839844,368100
2004-11-21,10956.410156,10956.410156,10769.519531,10833.750000,10833.750000,257100
2004-11-28,10844.360352,11107.099609,10721.589844,11074.889648,11074.889648,349900
2004-12-05,11021.160156,11026.860352,10730.379883,10756.799805,10756.799805,419600
2004-12-12,10825.059570,11130.820313,10785.589844,11078.320313,11078.320313,330700
2004-12-19,11073.549805,11369.980469,11036.799805,11365.480469,11365.480469,278300
2004-12-26,11374.519531,11500.950195,11314.400391,11488.759766,11488.759766,200900
2005-01-02,11458.269531,11547.019531,11372.209961,11433.240234,11433.240234,277900
2005-01-09,11495.459961,11580.690430,11320.490234,11438.389648,11438.389648,353500
2005-01-16,11475.200195,11535.860352,11222.240234,11238.370117,11238.370117,457500
2005-01-23,11213.030273,11390.089844,11212.629883,11320.580078,11320.580078,439100
