Date,Open,High,Low,Close,Adj Close,Volume
2005-09-11,1189.746948,1218.941040,1181.433960,1212.947021,1212.947021,124800
2005-09-18,1213.485962,1223.564941,1147.193970,1151.979980,1151.979980,136200
2005-09-25,1150.932983,1158.697998,1129.053955,1155.614014,1155.614014,80400
2005-10-02,1155.609985,1155.609985,1155.609985,1155.609985,1155.609985,0
2005-10-09,1153.671997,1165.666016,1133.895020,1139.546997,1139.546997,75800
2005-10-16,1138.379028,1150.593994,1119.378052,1141.317993,1141.317993,88600
2005-10-23,1141.331055,1143.458984,1067.406982,1080.866943,1080.866943,88600
2005-10-30,1079.040039,1111.437012,1074.297974,1100.045044,1100.045044,77200
2005-11-06,1099.526978,1117.062988,1078.583008,1090.194946,1090.194946,73000
2005-11-13,1089.558960,1122.609985,1075.431030,1116.999023,1116.999023,68400
2005-11-20,1117.776001,1122.879028,1093.952026,1114.916016,1114.916016,75600
2005-11-27,1113.828979,1119.344971,1089.562012,1094.286987,1094.286987,55000
2005-12-04,1093.100952,1114.583984,1074.006958,1113.477051,1113.477051,56400
2005-12-11,1115.750977,1134.853027,1106.749023,1127.508057,1127.508057,67800
2005-12-18,1127.837036,1144.937988,1123.504028,1144.870972,1144.870972,61800
2005-12-25,1145.770020,1173.063965,1145.337036,1161.057007,1161.057007,90600
2006-01-01,1161.060059,1215.536011,1161.060059,1209.421997,1209.421997,87000
2006-01-08,1210.319946,1231.223022,1203.651001,1221.458984,1221.458984,141000
2006-01-15,1221.109985,1258.697998,1198.838989,1255.307983,1255.307983,138400
2006-01-22,1254.776978,1262.087036,1244.274048,1258.050049,1258.050049,85200
2006-01-29,1258.050049,1258.050049,1258.050049,1258.050049,1258.050049,0
2006-02-05,1263.003052,1297.404053,1263.003052,1282.656006,1282.656006,155800
2006-02-12,1283.776001,1300.994995,1265.140991,1267.407959,1267.407959,137400
2006-02-19,1268.107056,1297.938965,1256.807983,1296.865967,1296.865967,123200
2006-02-26,1297.687012,1308.196045,1275.624023,1293.296997,1293.296997,127400
2006-03-05,1292.746948,1296.847046,1238.156006,1245.652954,1245.652954,92200
2006-03-12,1245.300049,1277.193970,1245.300049,1269.462036,1269.462036,84200
2006-03-19,1269.581055,1308.057007,1264.410034,1294.703979,1294.703979,116800
2006-03-26,1296.066040,1313.125000,1283.682007,1298.295044,1298.295044,132400
2006-04-02,1298.683960,1348.520020,1298.683960,1342.964966,1342.964966,190200
2006-04-09,1344.239014,1366.522949,1328.435059,1359.537964,1359.537964,201400
2006-04-16,1360.644043,1419.890991,1353.395996,1416.792969,1416.792969,208600
2006-04-23,1423.409058,1444.713989,1386.125977,1440.223022,1440.223022,225800
2006-04-30,1440.219971,1440.219971,1440.219971,1440.219971,1440.219971,0
