Date,Open,High,Low,Close,Adj Close,Volume
2004-01-05,1108.479980,1131.920044,1108.479980,1121.859985,1121.859985,8366700000
2004-01-12,1121.859985,1139.829956,1115.189941,1139.829956,1139.829956,8036800000
2004-01-19,1139.829956,1150.510010,1134.619995,1141.550049,1141.550049,6710700000
2004-01-26,1141.550049,1155.380005,1122.380005,1131.130005,1131.130005,8552600000
2004-02-02,1131.130005,1142.790039,1124.439941,1142.760010,1142.760010,7755100000
2004-02-09,1142.760010,1158.890015,1138.699951,1145.810059,1145.810059,7200200000
2004-02-16,1145.810059,1158.979980,1139.000000,1144.109985,1144.109985,5821300000
2004-02-23,1144.109985,1151.680054,1134.430054,1144.939941,1144.939941,7209000000
2004-03-01,1144.939941,1163.229980,1143.780029,1156.859985,1156.859985,6971600000
2004-03-08,1156.859985,1159.939941,1105.869995,1120.569946,1120.569946,7680600000
2004-03-15,1120.569946,1125.760010,1102.609985,1109.780029,1109.780029,7418000000
2004-03-22,1109.780029,1115.270020,1087.160034,1108.060059,1108.060059,7229100000
2004-03-29,1108.060059,1144.810059,1108.060059,1141.810059,1141.810059,7488500000
2004-04-05,1141.810059,1150.569946,1134.520020,1139.319946,1139.319946,5470000000
2004-04-12,1139.319946,1147.780029,1120.750000,1134.609985,1134.609985,7129800000
2004-04-19,1134.560059,1142.770020,1116.030029,1140.599976,1140.599976,7664300000
2004-04-26,1140.599976,1146.560059,1107.229980,1107.300049,1107.300049,8157900000
2004-05-03,1107.300049,1127.739990,1098.630005,1098.699951,1098.699951,7865600000
2004-05-10,1098.699951,1102.770020,1076.319946,1095.699951,1095.699951,7896800000
2004-05-17,1095.699951,1105.930054,1079.359985,1093.560059,1093.560059,6801300000
2004-05-24,1093.560059,1123.949951,1090.739990,1120.680054,1120.680054,6762700000
2004-05-31,1120.680054,1129.170044,1113.319946,1122.500000,1122.500000,4837400000
2004-06-07,1122.500000,1142.180054,1122.500000,1136.469971,1136.469971,4839500000
2004-06-14,1136.469971,1138.959961,1122.160034,1135.020020,1135.020020,6491000000
2004-06-21,1135.020020,1146.339966,1124.369995,1134.430054,1134.430054,7158200000
2004-06-28,1134.430054,1144.199951,1123.060059,1125.380005,1125.380005,6784100000
2004-07-05,1125.380005,1125.380005,1108.719971,1112.810059,1112.810059,5199300000
2004-07-12,1112.810059,1119.599976,1101.069946,1101.390015,1101.390015,6635300000
2004-07-19,1101.390015,1116.270020,1083.560059,1086.199951,1086.199951,7463500000
2004-07-26,1086.199951,1103.729980,1078.780029,1101.719971,1101.719971,7406800000
2004-08-02,1101.719971,1108.599976,1062.229980,1063.969971,1063.969971,6901900000
2004-08-09,1063.969971,1079.040039,1060.719971,1064.800049,1064.800049,6322200000
2004-08-16,1064.800049,1100.260010,1064.800049,1098.349976,1098.349976,6205800000
2004-08-23,1098.349976,1109.680054,1092.819946,1107.770020,1107.770020,5175600000
2004-08-30,1107.770020,1120.800049,1094.719971,1113.630005,1113.630005,5165970000
2004-09-06,1113.630005,1125.260010,1113.619995,1123.920044,1123.920044,5093200000
2004-09-13,1123.920044,1130.140015,1119.819946,1128.550049,1128.550049,6296800000
2004-09-20,1128.550049,1131.540039,1108.050049,1110.109985,1110.109985,6444200000
2004-09-27,1110.109985,1131.640015,1101.290039,1131.500000,1131.500000,7393200000
2004-10-04,1131.500000,1142.050049,1120.189941,1122.140015,1122.140015,7108200000
2004-10-11,1122.140015,1127.010010,1102.060059,1108.199951,1108.199951,6944700000
2004-10-18,1108.199951,1117.959961,1094.250000,1095.739990,1095.739990,7939100000
2004-10-25,1095.739990,1131.400024,1090.290039,1130.199951,1130.199951,7936800000
2004-11-01,1130.199951,1170.869995,1127.599976,1166.170044,1166.170044,8329500000
2004-11-08,1166.170044,1184.170044,1162.319946,1184.170044,1184.170044,7238400000
2004-11-15,1184.170044,1188.459961,1169.189941,1170.339966,1170.339966,7485200000
2004-11-22,1170.339966,1186.619995,1167.890015,1182.650024,1182.650024,4475180000
2004-11-29,1182.650024,1197.459961,1172.369995,1191.170044,1191.170044,8046400000
2004-12-06,1191.170044,1192.410034,1173.790039,1188.000000,1188.000000,7481900000
2004-12-13,1188.000000,1207.969971,1188.000000,1194.199951,1194.199951,8805200000
2004-12-20,1194.199951,1213.660034,1193.359985,1210.130005,1210.130005,5253400000
2004-12-27,1210.130005,1217.329956,1204.920044,1211.920044,1211.920044,4447600000
2005-01-03,1211.920044,1217.800049,1182.160034,1186.189941,1186.189941,8017700000
2005-01-10,1186.189941,1194.780029,1175.640015,1184.520020,1184.520020,7387000000
2005-01-17,1184.520020,1195.979980,1167.819946,1167.869995,1167.869995,6431000000
2005-01-24,1167.869995,1177.500000,1163.750000,1171.359985,1171.359985,7983300000
2005-01-31,1171.359985,1203.469971,1171.359985,1203.030029,1203.030029,8126140000
2005-02-07,1203.030029,1208.380005,1191.540039,1205.300049,1205.300049,7328450000
2005-02-14,1205.300049,1212.439941,1197.349976,1201.589966,1201.589966,7438680000
2005-02-21,1201.589966,1212.150024,1184.160034,1211.369995,1211.369995,6288460000
2005-02-28,1211.369995,1224.760010,1198.130005,1222.119995,1222.119995,8325140000
2005-03-07,1222.119995,1229.109985,1198.150024,1200.079956,1200.079956,7770730000
2005-03-14,1200.079956,1210.540039,1182.780029,1189.650024,1189.650024,8530450000
2005-03-21,1189.650024,1189.650024,1168.699951,1171.420044,1171.420044,7902500000
2005-03-28,1171.420044,1189.800049,1163.689941,1172.920044,1172.920044,10449500000
2005-04-04,1172.790039,1191.880005,1167.719971,1181.199951,1181.199951,9309920000
2005-04-11,1181.199951,1190.170044,1141.920044,1142.619995,1142.619995,10599880000
2005-04-18,1142.619995,1159.949951,1136.150024,1152.119995,1152.119995,10894860000
2005-04-25,1152.119995,1164.800049,1139.189941,1156.849976,1156.849976,10450920000
2005-05-02,1156.849976,1178.619995,1154.709961,1171.349976,1171.349976,10157840000
2005-05-09,1171.349976,1178.869995,1146.180054,1154.050049,1154.050049,9765530000
2005-05-16,1154.050049,1191.219971,1153.640015,1189.280029,1189.280029,9418050000
2005-05-23,1189.280029,1199.560059,1185.959961,1198.780029,1198.780029,8139890000
2005-05-30,1198.780029,1205.640015,1191.030029,1196.020020,1196.020020,7092090000
2005-06-06,1196.020020,1208.849976,1191.089966,1198.109985,1198.109985,8602280000
2005-06-13,1198.109985,1219.550049,1194.510010,1216.959961,1216.959961,9383350000
2005-06-20,1216.959961,1219.589966,1191.449951,1191.569946,1191.569946,9707200000
2005-06-27,1191.569946,1204.069946,1188.300049,1194.439941,1194.439941,8983620000
2005-07-04,1194.439941,1212.729980,1183.550049,1211.859985,1211.859985,7542540000
2005-07-11,1211.859985,1233.160034,1211.859985,1227.920044,1227.920044,9355920000
2005-07-18,1227.920044,1236.560059,1221.130005,1233.680054,1233.680054,9583550000
2005-07-25,1233.680054,1245.150024,1228.150024,1234.180054,1234.180054,9388840000
2005-08-01,1234.180054,1245.859985,1225.619995,1226.420044,1226.420044,9671470000
2005-08-08,1226.420044,1242.689941,1222.670044,1230.390015,1230.390015,9524840000
2005-08-15,1230.400024,1236.239990,1215.930054,1219.709961,1219.709961,8609400000
2005-08-22,1219.709961,1228.959961,1204.229980,1205.099976,1205.099976,8342950000
2005-08-29,1205.099976,1227.290039,1201.069946,1218.020020,1218.020020,9751450000
2005-09-05,1218.020020,1243.130005,1218.020020,1241.479980,1241.479980,7947730000
2005-09-12,1241.479980,1242.599976,1224.849976,1237.910034,1237.910034,11238970000
2005-09-19,1237.910034,1237.910034,1205.349976,1215.290039,1215.290039,11341680000
2005-09-26,1215.290039,1229.569946,1211.109985,1228.810059,1228.810059,10379110000
2005-10-03,1228.810059,1233.339966,1181.920044,1195.900024,1195.900024,11903800000
2005-10-10,1195.900024,1196.520020,1168.199951,1186.569946,1186.569946,11526400000
2005-10-17,1186.569946,1197.300049,1170.550049,1179.589966,1179.589966,12043340000
2005-10-24,1179.589966,1204.010010,1178.890015,1198.410034,1198.410034,11752780000
2005-10-31,1198.410034,1224.699951,1198.410034,1220.140015,1220.140015,12440550000
2005-11-07,1220.140015,1235.699951,1215.050049,1234.719971,1234.719971,10318690000
2005-11-14,1234.719971,1249.579956,1226.410034,1248.270020,1248.270020,11132060000
2005-11-21,1248.270020,1270.640015,1246.900024,1268.250000,1268.250000,7119110000
2005-11-28,1268.250000,1268.439941,1249.390015,1265.079956,1265.079956,11400340000
2005-12-05,1265.079956,1272.890015,1250.910034,1259.369995,1259.369995,10605000000
2005-12-12,1259.369995,1275.800049,1255.520020,1267.319946,1267.319946,11176870000
2005-12-19,1267.319946,1270.510010,1257.209961,1268.660034,1268.660034,9444980000
2005-12-26,1268.660034,1271.829956,1246.589966,1248.290039,1248.290039,5788870000
2006-01-02,1248.290039,1286.089966,1245.739990,1285.449951,1285.449951,9949800000
2006-01-09,1285.449951,1294.900024,1282.780029,1287.609985,1287.609985,11605560000
2006-01-16,1287.609985,1287.790039,1260.920044,1261.489990,1261.489990,9703000000
2006-01-23,1261.489990,1286.380005,1259.420044,1283.719971,1283.719971,12962250000
2006-01-30,1283.719971,1287.939941,1261.020020,1264.030029,1264.030029,12427960000
2006-02-06,1264.030029,1274.560059,1253.609985,1266.989990,1266.989990,11687560000
2006-02-13,1266.989990,1289.469971,1258.339966,1287.239990,1287.239990,10985360000
2006-02-20,1287.239990,1294.170044,1281.329956,1289.430054,1289.430054,8403920000
2006-02-27,1289.430054,1297.569946,1278.660034,1287.229980,1287.229980,11302040000
2006-03-06,1287.229980,1288.229980,1268.420044,1281.420044,1281.420044,11254670000
2006-03-13,1281.579956,1310.449951,1281.579956,1307.250000,1307.250000,11370400000
2006-03-20,1307.250000,1310.880005,1295.810059,1302.949951,1302.949951,10471020000
2006-03-27,1302.949951,1310.150024,1291.839966,1294.869995,1294.869995,10853090000
2006-04-03,1302.880005,1314.069946,1294.180054,1295.500000,1295.500000,11425910000
2006-04-10,1295.510010,1300.739990,1282.959961,1289.119995,1289.119995,7961240000
2006-04-17,1289.119995,1318.160034,1280.739990,1311.280029,1311.280029,11742950000
2006-04-24,1311.280029,1316.040039,1295.569946,1310.609985,1310.609985,12178330000
2006-05-01,1310.609985,1317.209961,1303.459961,1312.250000,1312.250000,9667190000
